ref_area.label,indicator.label,source.label,sex.label,classif1.label,classif2.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
Kiribati,"Labour force participation rate by sex, age and marital status (%)",HIES - Household Income and Expenditure Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Total,2019,28.69,,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Kiribati,"Labour force participation rate by sex, age and marital status (%)",HIES - Household Income and Expenditure Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Single,2019,19.02,,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Kiribati,"Labour force participation rate by sex, age and marital status (%)",HIES - Household Income and Expenditure Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Married,2019,33.03,,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Kiribati,"Labour force participation rate by sex, age and marital status (%)",HIES - Household Income and Expenditure Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Widowed,2019,20.67,,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Kiribati,"Labour force participation rate by sex, age and marital status (%)",HIES - Household Income and Expenditure Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Divorced or legally separated,2019,33.36,,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
"Korea, Republic of","Labour force participation rate by sex, age and marital status (%)",LFS - Economically Active Population Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Total,2000,49.39,,,,Repository: ILO-STATISTICS - Micro data processing
"Korea, Republic of","Labour force participation rate by sex, age and marital status (%)",LFS - Economically Active Population Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Single,2000,48.15,,,,Repository: ILO-STATISTICS - Micro data processing
"Korea, Republic of","Labour force participation rate by sex, age and marital status (%)",LFS - Economically Active Population Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Married,2000,52.09,,,,Repository: ILO-STATISTICS - Micro data processing
"Korea, Republic of","Labour force participation rate by sex, age and marital status (%)",LFS - Economically Active Population Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Widowed,2000,34.62,,,,Repository: ILO-STATISTICS - Micro data processing
"Korea, Republic of","Labour force participation rate by sex, age and marital status (%)",LFS - Economically Active Population Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Divorced or legally separated,2000,73.69,,,,Repository: ILO-STATISTICS - Micro data processing
"Korea, Republic of","Labour force participation rate by sex, age and marital status (%)",LFS - Economically Active Population Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Total,2001,50.01,,,,Repository: ILO-STATISTICS - Micro data processing
"Korea, Republic of","Labour force participation rate by sex, age and marital status (%)",LFS - Economically Active Population Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Single,2001,49.53,,,,Repository: ILO-STATISTICS - Micro data processing
"Korea, Republic of","Labour force participation rate by sex, age and marital status (%)",LFS - Economically Active Population Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Married,2001,52.59,,,,Repository: ILO-STATISTICS - Micro data processing
"Korea, Republic of","Labour force participation rate by sex, age and marital status (%)",LFS - Economically Active Population Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Widowed,2001,34.14,,,,Repository: ILO-STATISTICS - Micro data processing
"Korea, Republic of","Labour force participation rate by sex, age and marital status (%)",LFS - Economically Active Population Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Divorced or legally separated,2001,71.99,,,,Repository: ILO-STATISTICS - Micro data processing
"Korea, Republic of","Labour force participation rate by sex, age and marital status (%)",LFS - Economically Active Population Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Total,2002,50.43,,,,Repository: ILO-STATISTICS - Micro data processing
"Korea, Republic of","Labour force participation rate by sex, age and marital status (%)",LFS - Economically Active Population Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Single,2002,50.82,,,,Repository: ILO-STATISTICS - Micro data processing
"Korea, Republic of","Labour force participation rate by sex, age and marital status (%)",LFS - Economically Active Population Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Married,2002,52.95,,,,Repository: ILO-STATISTICS - Micro data processing
"Korea, Republic of","Labour force participation rate by sex, age and marital status (%)",LFS - Economically Active Population Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Widowed,2002,33.32,,,,Repository: ILO-STATISTICS - Micro data processing
"Korea, Republic of","Labour force participation rate by sex, age and marital status (%)",LFS - Economically Active Population Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Divorced or legally separated,2002,71.38,,,,Repository: ILO-STATISTICS - Micro data processing
"Korea, Republic of","Labour force participation rate by sex, age and marital status (%)",LFS - Economically Active Population Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Total,2003,49.51,,,,Repository: ILO-STATISTICS - Micro data processing
"Korea, Republic of","Labour force participation rate by sex, age and marital status (%)",LFS - Economically Active Population Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Single,2003,51.93,,,,Repository: ILO-STATISTICS - Micro data processing
"Korea, Republic of","Labour force participation rate by sex, age and marital status (%)",LFS - Economically Active Population Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Married,2003,51.52,,,,Repository: ILO-STATISTICS - Micro data processing
"Korea, Republic of","Labour force participation rate by sex, age and marital status (%)",LFS - Economically Active Population Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Widowed,2003,37.78,,,,Repository: ILO-STATISTICS - Micro data processing
"Korea, Republic of","Labour force participation rate by sex, age and marital status (%)",LFS - Economically Active Population Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Total,2004,50.74,,,,Repository: ILO-STATISTICS - Micro data processing
"Korea, Republic of","Labour force participation rate by sex, age and marital status (%)",LFS - Economically Active Population Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Single,2004,53.64,,,,Repository: ILO-STATISTICS - Micro data processing
"Korea, Republic of","Labour force participation rate by sex, age and marital status (%)",LFS - Economically Active Population Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Married,2004,52.36,,,,Repository: ILO-STATISTICS - Micro data processing
"Korea, Republic of","Labour force participation rate by sex, age and marital status (%)",LFS - Economically Active Population Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Widowed,2004,39.98,,,,Repository: ILO-STATISTICS - Micro data processing
"Korea, Republic of","Labour force participation rate by sex, age and marital status (%)",LFS - Economically Active Population Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Total,2005,50.82,,,,Repository: ILO-STATISTICS - Micro data processing
"Korea, Republic of","Labour force participation rate by sex, age and marital status (%)",LFS - Economically Active Population Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Single,2005,53.68,,,,Repository: ILO-STATISTICS - Micro data processing
"Korea, Republic of","Labour force participation rate by sex, age and marital status (%)",LFS - Economically Active Population Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Married,2005,52.34,,,,Repository: ILO-STATISTICS - Micro data processing
"Korea, Republic of","Labour force participation rate by sex, age and marital status (%)",LFS - Economically Active Population Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Widowed,2005,40.75,,,,Repository: ILO-STATISTICS - Micro data processing
"Korea, Republic of","Labour force participation rate by sex, age and marital status (%)",LFS - Economically Active Population Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Total,2006,51.04,,,,Repository: ILO-STATISTICS - Micro data processing
"Korea, Republic of","Labour force participation rate by sex, age and marital status (%)",LFS - Economically Active Population Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Single,2006,52.78,,,,Repository: ILO-STATISTICS - Micro data processing
"Korea, Republic of","Labour force participation rate by sex, age and marital status (%)",LFS - Economically Active Population Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Married,2006,53.02,,,,Repository: ILO-STATISTICS - Micro data processing
"Korea, Republic of","Labour force participation rate by sex, age and marital status (%)",LFS - Economically Active Population Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Widowed,2006,34.69,,,,Repository: ILO-STATISTICS - Micro data processing
"Korea, Republic of","Labour force participation rate by sex, age and marital status (%)",LFS - Economically Active Population Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Divorced or legally separated,2006,74.49,,,,Repository: ILO-STATISTICS - Micro data processing
"Korea, Republic of","Labour force participation rate by sex, age and marital status (%)",LFS - Economically Active Population Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Total,2007,50.95,,,,Repository: ILO-STATISTICS - Micro data processing
"Korea, Republic of","Labour force participation rate by sex, age and marital status (%)",LFS - Economically Active Population Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Single,2007,51.78,,,,Repository: ILO-STATISTICS - Micro data processing
"Korea, Republic of","Labour force participation rate by sex, age and marital status (%)",LFS - Economically Active Population Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Married,2007,53.08,,,,Repository: ILO-STATISTICS - Micro data processing
